emp_no,first_name,last_name,title,from_date
482144,Kensei,Shinomoto,Senior Staff,1988-06-01
482150,Przemyslawa,Gluchowski,Senior Staff,1993-07-19
482157,Oscar,Mitzlaff,Senior Engineer,1990-12-02
482160,Kamakshi,Kumaresan,Senior Engineer,1988-11-18
482165,Tonny,Makrucki,Senior Staff,1993-10-16
482172,Moon,Olivero,Engineer,1997-12-30
482188,Akemi,Panwar,Senior Engineer,1992-08-06
482194,Fan,Tasistro,Senior Engineer,1993-11-17
482207,Satyanarayana,Perl,Senior Engineer,1995-11-01
482214,Dung,Michaeli,Senior Engineer,1990-08-24
482216,Moss,Zumaque,Senior Engineer,1999-08-12
482230,Dinah,Christ,Staff,1998-05-29
482237,Xiaopeng,Ranka,Senior Engineer,1993-09-09
482268,Dekang,Waschkowski,Senior Engineer,1992-08-08
482277,Georgy,Detkin,Senior Staff,2001-02-17
482282,Ewing,Taneja,Engineer,1996-09-06
482289,Fumitaka,Cooman,Senior Staff,1993-02-28
482297,Khedija,Lorho,Technique Leader,1997-12-31
482306,Kiyomitsu,Alencar,Senior Staff,1996-05-01
482308,Shietung,Georg,Senior Engineer,1993-02-11
482311,Shen,Iisaku,Senior Engineer,1994-07-03
482317,Bernice,Engelmann,Senior Staff,1993-10-17
482333,Harjit,Pelz,Senior Engineer,1992-10-16
482338,Tokuyasu,Waschkowski,Technique Leader,1998-07-13
482339,Vishwani,Poujol,Senior Staff,1997-09-07
482345,Lorien,Coney,Senior Engineer,1987-02-02
482355,Golgen,Kulisch,Senior Engineer,1997-07-10
482356,Bikash,Decaestecker,Senior Staff,1996-07-15
482363,Lenore,Georg,Technique Leader,1987-09-10
482366,Adil,Schurmann,Senior Engineer,1995-02-16
482376,Niranjan,Kusakabe,Senior Engineer,1995-06-11
482382,Gererd,Maginnis,Senior Engineer,1999-10-26
482386,Subir,McFarlin,Senior Engineer,1993-06-19
482391,Arnould,Anger,Senior Engineer,1994-11-21
482404,Ger,Verhaegen,Senior Engineer,1991-09-23
482413,Zhigen,Melski,Senior Staff,1987-11-03
482429,Wonhee,Guardalben,Senior Engineer,1999-11-25
482438,Nathan,Gulik,Senior Staff,1991-12-29
482458,Zdislav,Bresenham,Senior Engineer,1995-10-03
482460,Breannda,Vieri,Senior Engineer,1994-04-04
482469,Dayanand,Rahier,Senior Engineer,1994-11-29
482480,Herbert,Birjandi,Senior Staff,1993-10-20
482483,Debaprosad,Landherr,Senior Staff,1998-08-20
482493,Lalit,VanScheik,Staff,1997-03-13
482497,Tesuro,Nivat,Senior Engineer,2000-08-01
482514,Geoff,Constantine,Senior Staff,1991-08-19
482523,Adam,Plessier,Technique Leader,1989-11-11
482539,Bikash,Pehl,Senior Engineer,2002-06-08
482541,Teruyuki,Masaki,Senior Staff,1986-05-15
482555,Hyuncheol,Mansanne,Senior Staff,1993-11-30
482563,Kayoko,Ratzlaff,Technique Leader,1993-09-05
482565,Herb,Zlotek,Senior Engineer,1992-12-02
482568,Fai,Tyugu,Senior Engineer,1990-08-19
482573,Ger,Escriba,Senior Staff,1997-07-24
482577,Masadi,Validov,Senior Engineer,1985-07-21
482583,Danil,Wielonsky,Senior Staff,1992-02-17
482623,Sampalli,Honiden,Senior Engineer,1998-04-16
482625,Siamak,Michaeli,Senior Staff,2000-08-06
482640,Shmuel,Chandrasekhar,Senior Staff,1988-12-12
482648,Kinh,Velardi,Technique Leader,1988-12-05
482654,Lokesh,Iisaka,Senior Engineer,1995-10-29
482659,Zhenbing,Passino,Senior Staff,1990-06-12
482672,Ymte,Molenaar,Senior Engineer,1996-06-22
482679,Krister,Decleir,Staff,1998-10-05
482701,Vitaly,Diderrich,Senior Engineer,1999-06-06
482711,Alois,Jarecki,Senior Staff,1985-05-04
482715,Kwangyoen,Guting,Senior Staff,1992-06-20
482730,Gio,Detkin,Senior Engineer,1996-11-13
482738,Munehiko,Peral,Senior Engineer,1985-09-18
482747,Sumali,Lichtner,Technique Leader,1987-10-07
482776,Kristin,Beilner,Senior Staff,1985-11-27
482779,Leah,Nitsch,Technique Leader,1991-01-13
482789,Theron,Marsiglia,Senior Staff,1992-03-23
482793,Lech,Walston,Senior Staff,1994-08-07
482806,Ebru,Kaminger,Senior Engineer,1988-10-18
482808,Maya,Waeselynck,Engineer,1999-09-20
482813,Dipayan,Veccia,Senior Staff,1986-11-12
482816,Freyja,Naumovich,Senior Engineer,1988-04-14
482819,Mostafa,Merkl,Senior Engineer,1986-07-05
482820,Weiye,Barriga,Senior Staff,2000-02-13
482823,Henk,Sidhu,Technique Leader,1986-07-24
482828,Quingbo,Kavvadias,Senior Engineer,1992-07-01
482829,Arup,Melski,Senior Staff,1994-07-06
482844,Hauke,Jervis,Senior Staff,1998-03-18
482846,Samphel,Quittner,Technique Leader,1988-09-13
482856,Sashi,Salvesen,Senior Engineer,1994-03-21
482862,Shaw,Anido,Senior Engineer,1985-09-23
482863,Xiaobin,Spieker,Senior Staff,2000-02-01
482868,Arunas,Iivonen,Technique Leader,1986-12-28
482878,Chikara,Denti,Senior Staff,2002-02-24
482883,Sanjai,Cheshire,Senior Engineer,2000-10-28
482886,Gritta,Pavlopoulou,Technique Leader,1990-02-20
482888,Apostol,Brookman,Senior Staff,1986-06-27
482889,Souichi,Restivo,Senior Engineer,1990-08-23
482894,Greger,Takanami,Senior Staff,1996-01-29
482909,Magy,Chvatal,Senior Engineer,1996-02-28
482933,Sadegh,Lubachevsky,Senior Engineer,1998-05-24
482935,Xiaoheng,Besancenot,Senior Engineer,1994-01-04
482953,Rafail,Kilgour,Senior Staff,1993-06-15
482955,Branimir,Zykh,Senior Staff,1985-08-31
482968,Premal,Walston,Senior Engineer,1996-06-13
482980,Ulf,Domenig,Senior Engineer,1985-09-03
482992,Kellyn,Velardi,Senior Staff,1999-06-07
482994,Miyeon,Garrabrants,Engineer,1999-02-14
482996,Wonhee,Lovengreen,Senior Staff,1992-02-26
483019,Kamran,Rosti,Senior Engineer,1988-05-31
483032,Anneke,Hiroyama,Senior Engineer,1992-05-16
483033,Jongsuk,Percebois,Senior Staff,1997-12-03
483051,Mingdong,Bain,Senior Staff,1988-12-11
483052,Van,Waschkowski,Senior Engineer,1993-03-23
483065,Sudhanshu,Bahi,Senior Engineer,1993-07-01
483069,Masaru,Baek,Engineer,1996-08-19
483074,Shigeo,Heijenga,Senior Staff,1996-09-19
483075,Lalit,Lamma,Senior Engineer,2001-01-21
483082,Zito,Pileggi,Staff,1997-12-06
483083,Oldrich,Gente,Staff,1999-02-17
483094,Waiman,Servieres,Senior Engineer,1992-08-21
483104,Dante,Daescu,Senior Engineer,1996-02-23
483120,Filipp,Ghemri,Senior Engineer,1995-08-15
483123,Masaki,Ducloy,Senior Engineer,1998-02-17
483128,Suzette,Brookner,Senior Staff,1995-06-21
483131,Luise,Narwekar,Senior Engineer,1990-02-07
483135,Khedija,Denos,Senior Engineer,1997-02-11
483136,Marjo,Perko,Senior Staff,1992-04-10
483140,Sigeru,Sridhar,Engineer,1999-11-12
483144,Janalee,Morton,Senior Staff,1993-12-26
483146,Jackson,Krybus,Senior Staff,1992-12-20
483151,Zhensheng,Clemencon,Engineer,1999-02-04
483158,Sumant,Weisert,Senior Staff,1991-06-08
483161,Yuguang,Yeung,Senior Staff,1995-02-28
483162,Mandell,Herath,Senior Engineer,1994-08-11
483182,Subhada,Lores,Senior Staff,1994-06-27
483183,Oscar,Ciolek,Senior Engineer,1993-06-24
483185,Khatoun,Ebeling,Senior Engineer,2001-03-12
483189,Guadalupe,Gente,Senior Engineer,1993-08-27
483198,Kazuhiro,Rouquie,Senior Staff,1988-04-19
483208,Aran,Garnick,Staff,1998-11-20
483212,Chirstian,Birnbaum,Staff,1996-04-22
483218,Quingbo,Nicolson,Senior Engineer,1994-10-25
483240,Urs,Ruemmler,Senior Staff,1994-07-04
483251,Bedir,Maquelin,Senior Engineer,1994-05-12
483253,Tse,Schwartzbauer,Staff,1994-05-21
483285,Zhenhua,Baezner,Senior Engineer,1993-05-29
483300,Giordano,Matzen,Engineer,1996-07-01
483315,Mariangiola,Klassen,Senior Staff,1992-04-18
483319,Hirochika,Koprowski,Senior Engineer,2000-05-09
483323,Jayesh,Parfitt,Senior Engineer,1992-03-27
483342,Jiakeng,Baik,Senior Engineer,1995-11-18
483347,Maik,Guenter,Technique Leader,1992-08-05
483350,Ramya,Wiegley,Staff,1997-08-24
483353,Mizuhito,Litvinov,Senior Staff,1992-02-18
483354,Ekawit,Speel,Senior Staff,1995-02-16
483358,Yakichi,Millington,Senior Engineer,1987-07-25
483369,Nidapan,Delaune,Senior Staff,1994-10-13
483370,Berni,Kumaresan,Staff,1997-12-18
483374,Sreekrishna,Swiler,Senior Staff,1995-12-26
483384,Arne,Varman,Senior Staff,2001-11-26
483386,Marla,Horswill,Senior Engineer,1995-04-14
483396,Fay,Gecsel,Senior Staff,1997-02-23
483410,Gor,Haraldson,Senior Engineer,1993-05-03
483416,Kwan,Aamodt,Technique Leader,1985-08-09
483426,Shmuel,Willoner,Senior Staff,1995-04-10
483428,Owen,Boreale,Senior Staff,1995-10-03
483429,Marco,Vural,Senior Engineer,1990-10-09
483431,Sastry,Perly,Senior Engineer,1987-02-15
483434,Georgy,Aloia,Senior Staff,1994-11-23
483438,Otmar,Hofstetter,Senior Staff,1996-01-08
483448,Fun,Peternell,Senior Engineer,1995-09-11
483466,Leszek,Fujisaki,Senior Engineer,1988-02-11
483472,Gita,Pesch,Senior Staff,1995-11-12
483474,JoAnna,Asmuth,Technique Leader,1986-03-26
483499,Murthy,Vieri,Senior Engineer,1987-02-18
483500,Sanjai,Wossner,Staff,1994-12-07
483507,Kendra,Kitai,Senior Staff,1994-11-05
483509,Poorav,Seiwald,Engineer,1997-11-23
483519,Duangkaew,Papsdorf,Senior Engineer,1993-07-29
483533,Doowon,Leaver,Senior Staff,1994-03-19
483539,Gurbir,Hiroyama,Senior Engineer,1994-03-30
483540,Rajmohan,Diderrich,Senior Engineer,1993-02-28
483549,Chaitali,Chenney,Technique Leader,1986-10-14
483561,Amalendu,Ranft,Engineer,1996-11-08
483572,Bedrich,Stroustrup,Senior Staff,2001-12-02
483582,Kazuhito,Callaway,Senior Engineer,2001-10-21
483586,Nahla,Pardalos,Senior Engineer,2000-01-05
483601,Duangkaew,Varker,Senior Engineer,1996-01-15
483604,Subhash,Wendorf,Senior Staff,1997-05-20
483605,Theron,Collette,Senior Engineer,1997-06-01
483607,Shaowen,Gelosh,Senior Staff,1997-01-09
483611,Goncalo,Einsfeld,Senior Staff,1996-11-27
483621,Marin,Dulin,Staff,1993-08-31
483635,Marsja,Backhouse,Technique Leader,1986-02-25
483650,Augustine,Peac,Engineer,1996-04-01
483651,Sanjoy,Slobodova,Senior Engineer,1998-02-28
483656,Mana,Serot,Senior Staff,1996-10-29
483660,Chinho,Kaiserswerth,Senior Engineer,1994-04-21
483662,Otmar,Frolund,Senior Staff,1994-02-18
483667,Adhemar,Baik,Senior Engineer,1995-07-25
483677,Mario,Impagliazzo,Senior Engineer,1993-10-26
483688,Chinho,Peroz,Senior Staff,1996-01-27
483690,Shem,Erbe,Senior Engineer,1986-07-17
483692,Mayumi,Merey,Senior Engineer,1996-07-21
483695,Mamdouh,Sommer,Senior Engineer,1988-04-29
483717,Jianhao,Paciorek,Senior Staff,1993-10-31
483737,Tsuneo,Jervis,Senior Engineer,1987-07-11
483741,Pohua,Rijckaert,Senior Engineer,1991-03-04
483770,Zeydy,Szemeredi,Senior Staff,1994-02-01
483775,Moty,DuBourdieux,Senior Staff,2000-02-13
483792,Irena,Unno,Senior Staff,1985-06-07
483798,Sudharsan,Attimonelli,Senior Engineer,1999-08-25
483801,Sajjan,Rosin,Senior Engineer,1996-11-27
483808,Ipke,Peir,Senior Engineer,1998-12-10
483820,Valery,Birrer,Senior Staff,1998-02-19
483821,Arunachalam,Fujisaki,Senior Staff,1987-12-01
483828,Tommaso,Codenie,Senior Staff,1994-11-08
483834,Tse,Oppitz,Engineer,1995-09-13
483835,Yishay,Cools,Senior Staff,1998-08-13
483840,Manohar,Morrey,Senior Engineer,2001-04-03
483841,Kwan,Swift,Senior Staff,1994-06-21
483842,Marjo,DiGiano,Senior Engineer,1985-04-23
483846,Chikara,Merks,Senior Staff,1992-11-19
483847,Feipei,Serot,Senior Staff,1986-02-25
483849,Yakichi,Flowers,Senior Engineer,1996-04-03
483854,Deniz,Borstler,Staff,1998-08-19
483858,Randy,Papadias,Staff,1999-01-31
483864,Zhensheng,Heering,Senior Staff,1987-03-27
483876,Tomofumi,Crouzet,Senior Staff,1993-07-27
483926,Supot,Peck,Senior Staff,1997-08-03
483931,Sadun,Benveniste,Senior Staff,1986-04-20
483951,Teunis,Parhami,Senior Staff,1985-10-02
483954,Ohad,Morrow,Senior Staff,1995-10-10
483956,Goo,Garrabrants,Technique Leader,1988-08-22
483959,Yaghout,Welham,Engineer,1996-05-26
483976,Claude,Gerlach,Senior Engineer,1994-06-07
483981,Shuky,Halevi,Engineer,1997-04-02
483983,Shigeu,Ravishankar,Senior Staff,1985-11-02
483986,Siamak,Radhakrishnan,Senior Engineer,1998-01-17
483999,Jouko,Barvinok,Senior Staff,1996-10-25
484000,Bezalel,Reeker,Senior Engineer,1993-09-19
484010,Udaiprakash,Narahara,Senior Staff,1997-04-15
484020,Ayakannu,Oppitz,Senior Engineer,1998-09-10
484029,Shaz,Ramsak,Senior Engineer,1996-03-28
484036,Toshimitsu,Kolinko,Senior Engineer,2000-06-05
484047,Danel,Leivant,Senior Staff,1994-08-07
484055,Shietung,Pena,Senior Staff,1987-01-16
484066,Arif,Zaccaria,Senior Engineer,1992-09-27
484086,Marsha,Cullers,Senior Staff,1997-07-09
484087,Herb,Tagansky,Senior Staff,1985-03-06
484096,Garnet,Kugler,Senior Engineer,1991-06-25
484105,Hercules,Portugali,Senior Staff,1989-05-05
484112,Odysseas,Gammage,Senior Staff,2001-12-19
484143,Wayne,Chinal,Senior Staff,1994-06-16
484153,Claudi,Pardalos,Senior Engineer,1992-05-08
484183,Udi,Cronin,Staff,1995-09-20
484188,Aimee,Aloisi,Senior Staff,1993-05-30
484191,Mani,Gente,Engineer,2001-06-16
484193,Zengping,Lemarechal,Senior Engineer,1987-05-31
484201,Huai,Niizuma,Senior Engineer,1995-02-12
484206,Mana,Berstel,Engineer,1994-07-01
484208,Lidong,Ebeling,Senior Staff,1997-02-18
484209,Sanjai,Soloway,Technique Leader,1985-07-21
484211,Takanari,Henseler,Senior Staff,1995-12-24
484217,JoAnne,Gomatam,Senior Staff,1999-11-26
484238,Moty,Marzano,Senior Engineer,1991-06-14
484256,Nobuyoshi,Paludetto,Senior Engineer,1994-02-22
484260,Subhada,Sullins,Technique Leader,1988-04-27
484262,Sushant,Bonifati,Senior Engineer,1995-09-28
484271,Hauke,Pettey,Assistant Engineer,2000-01-27
484282,Tetsushi,Anick,Senior Staff,2002-06-09
484286,Prasadram,DasSarma,Engineer,1993-12-24
484305,Tuval,Mawatari,Senior Staff,1990-10-30
484318,Weijing,Marchegay,Senior Engineer,1992-09-07
484319,Younwoo,Siprelle,Senior Engineer,1995-01-27
484325,Yuping,Callaway,Senior Staff,1996-07-13
484329,Mats,Pettis,Senior Engineer,1993-03-31
484349,Bluma,Swiss,Engineer,1999-05-13
484352,Munehiro,Nannarelli,Senior Staff,1994-09-06
484356,Narain,Bonifati,Senior Engineer,1995-06-29
484361,Ugo,Hempstead,Senior Staff,1985-07-20
484368,Yechiam,Litvinov,Engineer,1997-01-22
484396,Janalee,Lortz,Senior Staff,1993-04-24
484398,Qiwen,Borstler,Senior Engineer,1992-04-27
484403,Arnould,Minakawa,Engineer,1995-09-14
484424,Yifei,Pashtan,Engineer,2000-08-30
484440,Munehiko,Dayang,Senior Engineer,1991-10-10
484447,Christophe,Rajaraman,Senior Engineer,1998-10-21
484456,Emdad,Kalsbeek,Engineer,1996-05-22
484458,Xiaocheng,Bahk,Senior Engineer,1994-11-21
484480,Doohun,Salvesen,Senior Staff,1990-05-20
484482,Vishv,Improta,Senior Engineer,1995-11-12
484489,Gritta,Wendorf,Engineer,1996-06-21
484491,Atreye,Maierhofer,Senior Engineer,1986-01-06
484499,Sergi,Ramras,Senior Engineer,1999-12-23
484502,Jessie,Matzat,Engineer,1993-12-31
484504,Gou,Orlowski,Senior Staff,1992-01-02
484522,Denis,Paciorek,Senior Staff,1993-10-03
484532,Arif,Vidya,Engineer,1996-12-24
484561,Feiyu,Bridgland,Senior Staff,1993-10-12
484568,Alexius,Bahr,Staff,1997-02-13
484574,Gal,Thimonier,Staff,1996-11-24
484583,Xiping,Jording,Staff,1997-12-15
484597,Alejandro,Barriga,Senior Engineer,1990-07-25
484602,Kenroku,Akiyama,Senior Engineer,1991-02-12
484605,Keung,Lorho,Engineer,1998-04-15
484610,Jayson,Ranta,Senior Engineer,1994-02-26
484612,Mohan,Junet,Engineer,1995-10-06
484619,Fei,Fargier,Senior Staff,1988-04-18
484637,Randi,Lund,Senior Engineer,1986-10-06
484641,Laurentiu,Pouyioutas,Senior Engineer,1996-06-25
484651,Mayumi,Nicolson,Technique Leader,1987-05-04
484663,Miyeon,Tetzlaff,Senior Engineer,1996-09-05
484676,Erez,Barbanera,Engineer,1997-10-21
484683,Iara,Ranai,Senior Engineer,1995-10-06
484694,Salvador,Alvarado,Engineer,1998-02-27
484702,Sanjay,Plotkin,Senior Engineer,1993-06-18
484716,Yinlin,Schlumberger,Senior Staff,1998-01-14
484725,Martina,Merel,Senior Engineer,1994-10-22
484728,Mokhtar,Rosaz,Senior Staff,1998-01-02
484730,Subhrajyoti,Solovay,Senior Engineer,1995-07-30
484734,Rafols,Keohane,Technique Leader,1994-01-14
484736,Radhakrishnan,Stamatiou,Senior Staff,1992-05-16
484738,Yuriy,Montemayor,Senior Staff,1997-07-03
484748,Shridhar,Orlowska,Senior Staff,1996-10-25
484751,Nobuyoshi,Coombs,Engineer,1999-10-05
484754,Mario,Hebert,Senior Staff,1985-07-06
484777,Chriss,Hettesheimer,Senior Staff,1993-10-21
484793,Beshir,Vadhan,Senior Staff,1991-11-05
484794,Uri,Comte,Senior Engineer,1996-02-22
484799,Peternela,Roohalamini,Senior Engineer,2002-06-16
484808,Siddarth,Bale,Senior Engineer,1994-07-27
484811,Fusako,Schrift,Senior Engineer,1993-04-03
484829,Maris,Hettesheimer,Engineer,1998-09-14
484842,Mack,Conia,Senior Engineer,1994-12-10
484856,Martine,Junet,Senior Staff,1997-12-14
484900,Deborah,Halevi,Senior Engineer,1994-09-28
484914,Weijing,Crelier,Senior Engineer,1995-05-20
484916,Maren,Hofstetter,Senior Staff,1998-04-19
484928,Yuchang,Litzler,Senior Staff,1997-01-23
484933,Masako,Beerel,Senior Staff,1994-05-20
484934,Magy,Aamodt,Senior Engineer,1992-03-31
484943,Danel,Iivonen,Senior Staff,1995-08-05
484946,Narain,Fritzsche,Senior Engineer,1987-12-05
484980,Dulce,Montresor,Senior Engineer,1985-09-15
484985,Fei,Gide,Senior Engineer,1993-07-23
484989,Clyde,Jumpertz,Senior Staff,1994-10-07
484990,Sham,Bernini,Senior Engineer,1995-09-03
484997,Ravishankar,Oppitz,Senior Engineer,1994-04-20
485000,Conor,Quaggetto,Senior Staff,1993-10-08
485001,Perry,Jiang,Senior Engineer,1996-02-21
485009,Fei,Baer,Senior Engineer,1997-06-07
485020,Zito,Zirintsis,Engineer,1997-05-05
485037,Ennio,Bolsens,Senior Staff,1996-07-28
485039,Shugo,Zhang,Senior Engineer,1990-11-09
485041,Chaitali,Bugaenko,Senior Engineer,1986-05-17
485055,Cullen,Zyda,Senior Engineer,1992-11-29
485058,Jamaludin,Curless,Senior Staff,1992-08-16
485063,Sadok,Gecsel,Senior Staff,1992-10-23
485069,Alassane,Riexinger,Senior Engineer,1993-05-14
485080,Randy,Cochrane,Senior Engineer,1994-04-05
485083,Holgard,Huxford,Senior Staff,1994-11-11
485090,Hongzhu,Chinen,Senior Engineer,1988-04-28
485130,Eldridge,Brlek,Technique Leader,1986-12-02
485151,Feipei,Camarinopoulos,Senior Staff,1993-10-20
485162,Ekawit,Manderick,Senior Staff,1992-02-17
485163,Zhensheng,Rusmann,Senior Engineer,1995-10-04
485170,Kagan,Condotta,Technique Leader,1996-09-16
485172,Stella,Parascandalo,Senior Engineer,1993-01-07
485176,Xudong,Ellozy,Engineer,1996-12-17
485188,Jianhao,Marrevee,Senior Staff,1997-11-01
485189,Sigeru,Kemmerer,Engineer,1997-06-07
485190,Yongdong,Petereit,Senior Staff,1996-01-30
485191,Yonghoan,Cochrane,Technique Leader,1998-07-17
485192,Ronghao,Alpin,Senior Engineer,1995-06-03
485195,Pranjal,Nanard,Senior Staff,2000-08-11
485198,Snehasis,Vadhan,Engineer,1996-04-07
485205,Yefim,Taneja,Senior Staff,1990-05-28
485212,Magdalena,Besancenot,Senior Engineer,2002-04-26
485214,Yurij,Marquardt,Senior Engineer,1993-12-22
485238,Heather,Gargeya,Senior Engineer,1998-12-23
485244,George,Bage,Senior Staff,1997-12-13
485247,Jiakeng,Marchegay,Senior Engineer,1985-06-12
485251,Cedric,Kenevan,Senior Staff,1995-10-18
485271,Luerbio,Kushner,Senior Staff,1990-09-06
485309,Ute,Rahier,Staff,1998-10-30
485330,Guttorm,Stavenow,Senior Staff,2001-06-30
485341,Mohammed,Validov,Senior Engineer,1998-11-21
485363,Mikhail,Serre,Senior Staff,1994-06-01
485369,Hyuckchul,Schonegge,Senior Staff,1994-04-23
485372,Mingdong,Staudhammer,Senior Engineer,1991-04-23
485381,Aral,Vingron,Senior Staff,1993-06-19
485386,Sadegh,Wynblatt,Senior Engineer,1995-05-08
485387,Hatim,Wendorf,Technique Leader,1986-05-06
485390,Honglan,Wixon,Technique Leader,1985-05-15
485404,Bangqing,Hebert,Senior Engineer,1990-01-14
485405,Vidar,Vigier,Staff,1997-10-03
485430,Sastry,Rissanen,Senior Engineer,1993-07-11
485436,Boguslaw,Ginesta,Senior Staff,1994-05-15
485443,Guangming,Lyonns,Senior Staff,1994-11-01
485460,Przemyslawa,Karner,Senior Engineer,1998-09-30
485467,Rayond,Peac,Senior Engineer,1992-04-04
485469,Chaosheng,Mitchem,Senior Engineer,1991-12-26
485471,Jaroslava,Marchegay,Senior Engineer,1999-04-23
485476,Wilmer,Fortenbacher,Engineer,1995-08-28
485487,Goetz,Roohalamini,Senior Staff,1994-11-06
485500,Kristian,Kroon,Senior Staff,2000-12-11
485523,Poorav,Rosaz,Senior Engineer,1985-08-28
485547,Ayonca,Verspoor,Senior Staff,1992-10-03
485559,Premal,Gist,Senior Staff,1992-12-24
485568,Inderjeet,Oskamp,Senior Staff,1990-12-20
485584,Uzi,Aingworth,Senior Engineer,1995-08-17
485602,Baoqiu,Murillo,Senior Staff,1992-11-25
485604,Shem,Tagansky,Senior Staff,2001-12-06
485621,Bader,Bratsberg,Senior Staff,1994-12-21
485625,Huei,Michaels,Senior Staff,1990-10-06
485640,Fei,Rosiles,Senior Staff,1993-09-11
485646,Masadi,Farris,Senior Staff,1990-11-03
485664,Ranan,Stentiford,Senior Staff,1991-06-23
485681,Fen,Flowers,Senior Engineer,1995-10-31
485692,Erzsebet,Valiente,Senior Staff,1993-05-25
485704,Adit,Murtha,Senior Engineer,1997-06-07
485707,Reuven,McClure,Staff,1995-02-03
485709,Maris,Peternell,Senior Staff,1999-02-24
485729,Demin,Dayang,Senior Staff,2000-01-14
485742,Mana,Bernardinello,Senior Engineer,1991-03-27
485754,Perla,Randi,Senior Staff,1996-10-03
485757,Fumiya,Ratnaker,Senior Engineer,1993-11-14
485769,Kinh,Wroclawski,Staff,1994-02-15
485773,Shalesh,Denny,Staff,1999-05-27
485776,Shunichi,Schach,Technique Leader,1987-01-18
485777,Piyush,Siepmann,Senior Staff,2001-10-02
485786,Masanao,Kobuchi,Senior Engineer,1991-12-17
485798,Barun,Georgakopoulos,Senior Staff,1991-06-10
485803,Manton,Hasham,Senior Engineer,1992-09-12
485807,Hyuncheol,Dulin,Senior Engineer,1992-07-03
485810,Rasikan,Gunderson,Engineer,2001-05-22
485820,Mitsuyuki,Chinal,Engineer,1999-12-15
485822,Alenka,Koyama,Senior Staff,1999-10-15
485844,Tsvetan,Monkewich,Senior Staff,1995-09-01
485846,Vishv,Gecsel,Senior Engineer,1997-04-04
485853,Uno,Chepyzhov,Engineer,1999-07-29
485888,Toshimi,Esteva,Engineer,1997-10-10
485904,Anyuan,Cannane,Senior Engineer,2000-06-06
485907,Supot,Plavsic,Engineer,1998-12-26
485911,Perry,Haumacher,Senior Engineer,1987-07-04
485912,Keung,Champarnaud,Senior Engineer,1995-07-12
485926,Hilari,Beausoleil,Senior Engineer,1991-10-29
485932,Chenye,Gilg,Engineer,1996-02-08
485940,Mayumi,Delgrange,Senior Staff,1994-04-08
485946,Pranay,Munch,Senior Staff,1994-05-13
485948,Idoia,Borstler,Senior Staff,1996-09-25
485952,Luigi,Vidal,Senior Staff,1993-07-20
485968,Zhongwei,Sankaranarayanan,Senior Engineer,1995-07-14
485975,Vincent,Peral,Senior Staff,1992-09-17
485997,Filipe,Parfitt,Senior Engineer,1997-02-20
486012,Ramzi,Shanbhogue,Senior Engineer,2002-07-08
486044,Branimir,Lorch,Senior Staff,1993-07-02
486046,Shigeichiro,Uehara,Senior Engineer,1996-07-19
486062,Subhash,Luders,Senior Engineer,2000-11-16
