emp_no,first_name,last_name,dept_name
472066,Hugo,Schurmann,Development
472096,Lubomir,Ernst,Development
472116,Jaroslava,Azevdeo,Development
472149,Sverrir,Luck,Development
472159,Vasilii,Ashish,Development
472186,Dung,Janetzko,Sales
472192,Padma,Wrigley,Development
471989,Tomokazu,Kadhim,Development
472209,Kasturi,Thambidurai,Development
472221,Takahiro,Naumovich,Development
472255,Marlo,Krohn,Sales
472268,Satoru,Lemarechal,Sales
472340,Gaurav,Jonsson,Development
472349,Zeljko,Ouhyoung,Sales
472459,Emdad,Peternell,Development
472381,Yucel,Maraist,Development
472392,Uzi,Masada,Sales
472399,Heping,Falck,Development
472496,Satosi,Marakhovsky,Development
472504,Nobuyoshi,Riefers,Sales
472411,Tianruo,Veldwijk,Development
472412,Zine,Eiter,Development
472513,Sanjoy,Birta,Sales
472650,Theirry,Ratnakar,Sales
472678,Mitsuyuki,Gruenwald,Sales
472681,Richara,Kilgore,Development
472692,IEEE,Danecki,Sales
472701,Jiann,Isaac,Development
472705,Chaoyi,Gimarc,Development
472853,Gila,Limongiello,Sales
472706,Kerryn,Morrin,Sales
472709,Anestis,Majewski,Sales
472900,Shahaf,Copas,Development
472907,Sanjit,Chepyzhov,Development
472914,Weidon,Lorho,Sales
472723,Arvind,Kowalchuk,Sales
472925,Fusako,Prampolini,Sales
472939,Naraig,Dalton,Sales
472743,Lunjin,Zweizig,Development
472959,Mingdong,Leslie,Sales
472964,Shigeo,Beznosov,Development
472981,Nikolaos,Lally,Development
472764,Boalin,Emden,Development
473038,Radhika,Furudate,Development
473049,Arie,Lyonns,Development
473076,Shaowei,Chelton,Development
473100,Falguni,Speer,Development
473113,Toshimitsu,Angelov,Sales
473116,Sadun,Bultermann,Sales
473128,Weijing,Dredge,Development
473140,Jiakeng,Rosti,Development
473166,Masamitsu,Erde,Sales
473224,Arup,Crabtree,Development
473184,Patricio,Slutz,Development
473202,Sadun,Benzmuller,Development
473232,Jagoda,Baez,Sales
473357,Weidon,Auyong,Development
473287,Odysseas,Bednarek,Development
473411,Piyush,Leaver,Sales
473445,Koldo,Janetzko,Sales
473454,Yonghoan,Masaki,Sales
473475,Dinkar,Moffat,Development
473477,Giap,Lindqvist,Development
473502,Satyanarayana,Fontet,Sales
473514,Valeri,Kawashimo,Development
473521,Malu,Katalagarianos,Sales
473560,Subir,Ouhyoung,Development
473329,Rajmohan,Chaudhury,Development
473585,Doowon,Ushiama,Development
473350,Maia,Hammerschmidt,Development
473599,Gennady,Rissanen,Sales
473605,Nectarios,Monarch,Development
473619,Goo,Doering,Development
473645,Richard,Lichtner,Development
473776,Aemilian,Demir,Sales
473690,Zhanqiu,Junot,Development
473701,Richard,Angel,Development
473715,Kwangho,Bultermann,Sales
473718,Noritoshi,Luff,Development
473783,Steve,Marchegay,Sales
473800,Herb,Lakshmanan,Sales
473897,Seongbae,Rattan,Development
473903,Stella,Sichman,Sales
473911,Kwangyoen,Coorg,Development
473801,Rosine,Manderick,Development
473916,Leaf,Uludag,Sales
473804,Gopalakrishnan,Baba,Development
473919,Achilleas,Scallan,Development
473944,Kazuhiko,Rahier,Development
473947,Van,Alencar,Development
473953,Janche,Heystek,Sales
473954,Kristin,Bugrara,Sales
473964,Sanjeeva,Hempstead,Sales
473812,Khue,Levergood,Sales
474073,Nishit,Vigier,Sales
474076,Masoud,Pusterhofer,Development
474086,Florian,Peroz,Development
473834,Kish,Zobel,Sales
474131,Shridhar,Riexinger,Development
474158,Jongsuk,Heijenga,Development
474194,Ult,Iisaka,Development
474200,Masako,Sabnani,Sales
474220,Vishwani,Munawer,Development
473848,Magdalena,Butner,Development
474260,Willard,Pellegrinelli,Development
474290,Fei,Zhiwei,Sales
474439,Genta,Bauknecht,Development
474353,Kannan,Zizka,Sales
474376,Jovan,Bage,Development
474386,Collette,Ohori,Development
474453,Zhenbing,Poujol,Sales
474400,Herb,Ushiama,Sales
474474,Kazuhira,Lammel,Sales
474569,Paraskevi,Nyanchama,Sales
474577,Manohar,Plump,Sales
474480,Shuji,Bisiani,Development
474586,Masamitsu,Wrigley,Sales
474619,Douadi,Lieberherr,Development
474636,Cristinel,Farrel,Development
474641,Xinan,Nastansky,Development
474684,Chinhyun,Klyachko,Sales
474728,Kousuke,Fandrianto,Sales
474755,Christ,Varker,Development
474797,Nitsan,Talmor,Development
474798,Chiranjit,Gide,Sales
474818,Narain,Ghemri,Development
474851,Tomoyuki,Gerlach,Development
474862,Youpyo,Chinin,Sales
474912,Nirmal,Lemarechal,Sales
474921,Aimee,Baak,Sales
474943,Kazuhiko,Pileggi,Sales
474948,Gil,Stentiford,Sales
474981,Baoqiu,Danner,Development
475003,Branimir,Miara,Sales
475009,Aral,Takkinen,Development
475016,Takahira,Douceur,Development
475039,Kotesh,Ertl,Development
475051,Ulises,Vitiello,Development
475054,Dipankar,Buescher,Development
475077,Claude,Ouhyoung,Sales
475089,Sasan,Haraldson,Development
475125,Martial,Dredge,Development
475148,Srinidhi,Pero,Development
475181,Ebbe,Terwilliger,Sales
475205,Maris,Rusterholz,Development
475218,Basant,Muhling,Development
475221,Yuqun,Rassart,Development
475240,Yurij,Babu,Development
475265,Fan,Simkin,Development
475266,Rance,Engelmann,Development
475269,Rance,Cullers,Development
475299,Luigi,Cincotta,Sales
475327,Arve,Sommer,Development
475334,Dietrich,Hiltgen,Sales
475338,Oscal,Desikan,Sales
475377,Xinyu,Dayana,Development
475384,Kiyokazu,Domenig,Sales
475394,Gully,Ramaiah,Development
475426,Vidya,Eugenio,Development
475441,Bernardo,Lorcy,Development
475448,Ingemar,Lorys,Sales
475463,Kendra,Kawashima,Development
475468,Shigeu,Improta,Development
475477,Guozhong,Dratva,Development
475490,Piyush,Cyre,Development
475508,Heng,Miculan,Sales
475576,Herb,Merey,Development
475581,Perla,Veccia,Development
475599,Mototsugu,Versino,Development
475613,Irene,Steinauer,Sales
475632,Mohamadou,Angiulli,Development
475634,Alagu,Alameldin,Development
475639,Maha,Ranka,Sales
475641,Girolamo,Azevdeo,Sales
475651,Poorav,Gubsky,Development
475654,Fumiyo,Tibblin,Development
475657,Shahid,Constantine,Development
475663,Mamdouh,Borstler,Development
475666,Kazuhiko,Veevers,Sales
475670,Hitomi,Billawala,Development
475676,Bowen,Vakili,Development
475681,Dinkar,Kinley,Development
475692,Inderjeet,Crabtree,Development
475707,Randy,Kaltofen,Development
475709,Godehard,Restivo,Development
475719,Gererd,Kaiserswerth,Development
475724,Susanta,Figueira,Development
475746,Tze,Tsunoo,Development
475756,Susumu,Ballarin,Development
475760,Billur,Hockney,Development
475767,Renee,Jansch,Development
475769,Kazuhisa,Ritzmann,Sales
475774,Vincent,Coombs,Development
475787,Zhiwei,Ramsak,Sales
475809,Parke,Stifter,Development
475814,Yannik,Rodier,Development
475816,Tonny,Siksek,Sales
475817,Djelloul,Stassinopoulos,Development
475847,Felicidad,Georgakopoulos,Sales
475856,Halsur,Champarnaud,Development
475860,Brigham,Broomell,Sales
475868,Taiji,Molenkamp,Development
475880,Szabolcs,Tetzlaff,Sales
475920,Bogdan,Matzke,Sales
475927,Geoff,Stassinopoulos,Sales
475946,Ulf,Marsiglia,Development
475962,Rasiah,Steenbeek,Sales
475972,Huican,Zambonelli,Sales
476016,Jasminko,Minakawa,Development
476083,Chiradeep,Garigliano,Development
476100,Munir,Landherr,Development
476106,Guiseppe,Mitsuhashi,Sales
476166,Subhada,Quittner,Sales
476167,Genta,Dulli,Sales
476180,Basant,Lueh,Development
476184,Shahid,Hofman,Sales
476190,Nathan,Porenta,Development
476222,Kristian,Mellouli,Sales
476244,Shem,Krone,Development
476282,Ohad,Mullainathan,Development
476314,Jinxi,Gente,Development
476345,Mang,Gubsky,Development
476448,Lene,Wielonsky,Development
476449,Tamiya,Tyugu,Development
476456,Remko,Rodiger,Sales
476492,Gully,Dichev,Sales
476495,Lijia,Honiden,Development
476509,Mizuhito,Kornyak,Sales
476510,Alagu,Gimarc,Sales
476533,Xumin,Penn,Development
476564,Zhilian,Brookner,Sales
476584,Gonzalo,Noriega,Sales
476587,Sukumar,Huhdanpaa,Development
476652,Baziley,Lichtner,Development
476671,KayLiang,Winter,Sales
476724,Kagan,Kamble,Sales
476783,Gino,Leaver,Development
476819,Jianhao,Pehl,Development
476822,Yongqiao,Merli,Sales
476894,Serap,Grospietsch,Development
476898,Ronghao,Bratten,Development
476935,Emdad,Magliocco,Development
476954,Djelloul,Talmon,Development
476983,Ziyad,Molberg,Development
476997,Bowen,Gente,Sales
477013,Kristina,Peng,Development
477017,Achilleas,Matteis,Development
477054,Arup,Emiris,Development
477065,Ult,Brickell,Development
477081,Aria,Cannata,Sales
477096,Aleksander,Puppe,Development
477118,Hatim,Hutton,Development
477140,Christfried,Murrill,Sales
474490,Stafford,Koshiba,Development
477142,Mrinalini,Stenning,Sales
477145,Georgy,Gilg,Development
477160,Florian,Streit,Development
474519,Paloma,Kawashima,Sales
477194,Xianlong,Furedi,Development
477197,Stevo,Spataro,Sales
477199,Xinan,Paciorek,Development
477246,Mara,Zeilberger,Sales
474528,Billie,Georg,Development
477255,Serenella,Juneja,Sales
474556,Duri,Hartvigsen,Sales
477298,Zengping,Denny,Sales
477302,Chenxi,Budinsky,Sales
477303,Kousuke,Zambonelli,Development
477308,Alejandra,Brandsma,Sales
477312,Fay,Ramalingam,Sales
477348,Clyde,Fioravanti,Sales
477381,Yuping,Serdy,Development
477389,Abdulah,Claffy,Sales
477510,Atreyi,Demizu,Sales
477444,Babette,Erez,Development
477485,Kwangjo,Schnelling,Development
477498,Koldo,Majewski,Development
477523,Patricio,Kavvadias,Development
477637,Elgin,Pelz,Development
477652,Atreye,Koshino,Development
477655,Serap,Oxenboll,Sales
477658,Giao,Bruckman,Development
477673,Mizuhito,Woycyznski,Sales
477545,Shaunak,Preusig,Sales
477684,Taegyun,Rabehasaina,Development
477566,Anwar,Gelosh,Sales
477738,Nevin,Lamma,Sales
477756,Pragnesh,Iivonen,Development
477574,Lech,Tyugu,Development
477778,Abdulah,Fadgyas,Sales
477783,Bikash,Gajiwala,Development
477811,Shai,Whitcomb,Sales
477580,Nikolaos,Guerreiro,Sales
477842,Kwangho,Journel,Development
477860,Selwyn,Servi,Development
477587,Chrisa,Schonegge,Development
477874,Navin,Pero,Development
477880,Arvind,Furudate,Development
477906,Mahendra,Varley,Sales
477922,Moriyoshi,Wissmann,Development
477923,Augustine,Conde,Sales
478037,Adib,Halevi,Development
477930,Isamu,Stiles,Development
477985,Beshir,Mattern,Development
478012,Mostafa,Leivant,Sales
478052,Kristinn,Matzel,Development
478033,Tonny,Luiz,Development
478204,Arne,Narlikar,Development
478234,Mayuri,Bach,Development
478075,Alexius,Stavenow,Sales
478250,Ranan,Rissland,Sales
478088,Ung,Vanwelkenhuysen,Sales
478273,Dulce,Prochazka,Sales
478279,Mack,Beeson,Development
478284,Zeydy,Kropatsch,Development
478089,Pradeep,Gajiwala,Development
478292,Boguslaw,Fasbender,Development
478303,Candido,Zyda,Development
478320,Doowon,Rosaz,Development
478116,Debatosh,Piveteau,Development
478344,Shahid,Rassart,Sales
478357,Elrique,Reeker,Development
478379,Kwun,Srimani,Development
478430,Weicheng,Samarati,Development
478458,Kwangho,Koblitz,Development
478496,Goncalo,Swick,Development
478509,Luise,Gerlach,Sales
478552,Teruyuki,Welham,Development
478572,Chaitali,Cusworth,Development
478581,Susuma,Peek,Development
478608,Aemilian,Hemaspaandra,Development
478647,Tomokazu,Hinsberger,Development
478678,Mario,Sethi,Sales
478687,Heeju,Ramras,Development
478742,Renee,Hainaut,Sales
478758,Zhanqiu,Ranft,Development
478842,Pradeep,Herath,Development
478866,Elrique,Haumacher,Development
478985,Katsuo,Gubsky,Sales
479012,Kazunori,Docker,Sales
479017,Hitofumi,Sherertz,Development
479035,Samphel,Chaudhury,Development
479038,Mitchel,Morton,Development
479065,Hideo,Farrow,Development
479070,Valery,Ozeri,Sales
479097,Clyde,Schaar,Development
479119,Limsoon,Willoner,Development
479120,Leucio,Joslin,Development
479123,Narain,Berstel,Development
479165,Chirstian,Pauthner,Sales
479167,Mayuri,Backhouse,Sales
479290,Lobel,Fujisaki,Development
479396,Mohammad,Blokdijk,Development
479398,Danae,Petersohn,Development
479293,Chandrasekaran,Bage,Sales
479402,Martina,Perfilyeva,Sales
479415,Vatsa,Merle,Sales
479304,Pradeep,Wissmann,Development
479463,Aamod,Isard,Development
479333,Lene,Rosiles,Sales
479516,Fusako,Niizuma,Development
479528,Saddek,Rodham,Development
479345,Sorina,Boudaillier,Development
479543,Dmitri,Aumann,Sales
479559,Yuchang,Monkewich,Sales
479357,Noritoshi,Perez,Development
479562,Temple,Barreiro,Development
479566,Paraskevi,Manderick,Sales
479582,Rafols,Grospietsch,Sales
479598,Uriel,Dayang,Development
479615,Utpal,Sadowsky,Development
479620,Heping,Skrikant,Development
479634,Ravishankar,Pelc,Development
479637,Genta,Marsiglia,Sales
479651,Lena,Roohalamini,Development
479688,Lijie,Hanratty,Development
479708,Hilary,Dayana,Sales
479717,Moheb,Tzvieli,Development
479720,Sivanarayana,Figueira,Development
479749,Wilmer,Giaccio,Development
479764,Kazuhisa,Bashian,Development
479958,Uta,Schmezko,Sales
479975,Kazuhiro,Pews,Development
479824,Manibrata,Auyong,Development
480044,Sudhanshu,Jording,Sales
480051,Kwan,Erol,Development
479850,Sorina,Codenie,Development
480052,Chinho,Weisert,Development
479866,Heng,Pellegrinelli,Development
480090,Gad,Krone,Sales
480091,Morris,Shimshoni,Development
480096,Abdelaziz,Percebois,Development
480102,Przemyslawa,Geffroy,Development
480114,Shakhar,Suri,Sales
480121,Martina,Benveniste,Development
480135,Danny,Narahari,Development
480175,Elrique,Schmiedel,Development
479885,Sariel,Schade,Sales
479894,Ipke,Gonthier,Sales
480190,Kasturi,Brandsma,Development
480192,Dhritiman,Onuegbe,Sales
480199,Fumiyo,Msuda,Sales
479905,Danai,Peir,Development
479906,Duri,Silva,Development
480259,Giap,Antonakopoulos,Development
480316,Pranay,Feinberg,Development
480271,Zita,Sooriamurthi,Development
480296,Moriyoshi,Birnbaum,Development
480322,Fumiko,Showalter,Development
480495,Iara,Zongker,Development
480344,Hatem,Neimat,Development
480350,Zijian,Kalloufi,Sales
480587,Tonia,Trystram,Sales
480631,Gao,Kavvadias,Development
480670,Sanjoy,Penz,Sales
480674,Kannan,Giveon,Development
480376,Akhilish,Kieras,Sales
480699,Jiafu,Garnick,Development
480711,Srinidhi,Assaf,Sales
480742,Christoper,Wynblatt,Development
480788,Idoia,Vesna,Development
480789,Masami,Mahmud,Sales
480823,Ulf,Baig,Development
480825,Georgy,Rosaz,Sales
481000,Hidefumi,Zirintsis,Sales
481040,Shahaf,Serdy,Sales
481079,Sibyl,Fiutem,Sales
480862,Maris,Kropp,Sales
481086,Marek,Radivojevic,Sales
481096,Yongmao,Sadowsky,Development
481109,Renee,Rosaz,Development
481152,Zeydy,Schiper,Development
481179,Remmert,Rosay,Development
481182,Domenick,Penttonen,Sales
481222,Zhiwei,Wrigley,Development
480920,Flemming,Plumb,Sales
481231,Mahendra,Conry,Sales
481250,Evgueni,Cullers,Sales
481288,Suzette,Chaudhuri,Development
481296,Dmitri,Begiun,Sales
480966,Duri,Mahnke,Development
481307,Hatsukazu,Pappas,Sales
481312,Yefim,Schapiro,Development
481315,Yuichiro,Petereit,Sales
480973,Emdad,Gien,Development
481322,Salvador,Hettesheimer,Sales
481341,Hidde,Ranka,Sales
481343,Shaunak,Seiwald,Sales
481350,Ioana,Crabtree,Development
481364,Kazunori,Klassen,Sales
481365,Shaleah,Socorro,Development
481537,Yucai,Munch,Sales
481547,Marin,Rajcani,Development
481415,Mokhtar,Kaltofen,Sales
481551,Akemi,Bednarek,Development
481570,Arnould,Standera,Development
481591,Masamitsu,Melski,Development
481599,Hausi,Kawashima,Sales
481645,Pantung,Solares,Development
481670,Suvo,Bodoff,Development
481712,Vitaly,Jeong,Development
481750,Zvonko,Lieberherr,Sales
481775,Gao,Hartvigsen,Development
481777,Shooichi,Gruenwald,Development
481815,Khedija,Jenevein,Development
481847,Kiyotoshi,Saoudi,Sales
481857,Ulises,Ecklund,Sales
481961,Arne,Zumaque,Sales
481975,Dayanand,Gruenwald,Sales
481981,Claudi,Spieker,Development
481985,Constantine,Vakili,Sales
481992,Kwan,Bednarek,Development
481995,Kwok,Snyers,Development
482007,Satyanarayana,Schrooten,Sales
482020,Manu,Azumi,Development
482024,Byong,Hofting,Development
482035,Conal,Beausoleil,Development
482093,Ramzi,Vieri,Development
482095,Tomofumi,Dymetman,Development
482119,Mitsuyuki,Emden,Sales
482123,Nobuyoshi,Mungall,Sales
482127,Georgy,Pena,Development
482150,Przemyslawa,Gluchowski,Sales
482188,Akemi,Panwar,Development
482194,Fan,Tasistro,Development
482214,Dung,Michaeli,Development
482237,Xiaopeng,Ranka,Development
482282,Ewing,Taneja,Development
482297,Khedija,Lorho,Development
482308,Shietung,Georg,Development
482311,Shen,Iisaku,Development
482345,Lorien,Coney,Development
482355,Golgen,Kulisch,Development
482356,Bikash,Decaestecker,Sales
482376,Niranjan,Kusakabe,Development
482386,Subir,McFarlin,Development
481439,Kiam,Marakhovsky,Development
482404,Ger,Verhaegen,Development
482413,Zhigen,Melski,Sales
482429,Wonhee,Guardalben,Development
481475,Jessie,Danley,Sales
482469,Dayanand,Rahier,Development
481476,Yahiko,Silva,Development
482493,Lalit,VanScheik,Sales
482497,Tesuro,Nivat,Development
482514,Geoff,Constantine,Sales
482523,Adam,Plessier,Development
482541,Teruyuki,Masaki,Sales
481502,Bikash,Fordan,Development
482555,Hyuncheol,Mansanne,Sales
482563,Kayoko,Ratzlaff,Development
482583,Danil,Wielonsky,Sales
482623,Sampalli,Honiden,Development
482625,Siamak,Michaeli,Sales
482640,Shmuel,Chandrasekhar,Sales
482648,Kinh,Velardi,Development
482654,Lokesh,Iisaka,Development
482659,Zhenbing,Passino,Sales
482672,Ymte,Molenaar,Development
482730,Gio,Detkin,Development
482679,Krister,Decleir,Sales
482701,Vitaly,Diderrich,Development
482738,Munehiko,Peral,Development
482862,Shaw,Anido,Development
482863,Xiaobin,Spieker,Sales
482747,Sumali,Lichtner,Development
482878,Chikara,Denti,Sales
482883,Sanjai,Cheshire,Development
482886,Gritta,Pavlopoulou,Development
482776,Kristin,Beilner,Sales
482894,Greger,Takanami,Sales
482935,Xiaoheng,Besancenot,Development
482980,Ulf,Domenig,Development
482994,Miyeon,Garrabrants,Development
483019,Kamran,Rosti,Development
483065,Sudhanshu,Bahi,Development
482813,Dipayan,Veccia,Sales
482816,Freyja,Naumovich,Development
482819,Mostafa,Merkl,Development
482820,Weiye,Barriga,Sales
483074,Shigeo,Heijenga,Sales
483082,Zito,Pileggi,Sales
483083,Oldrich,Gente,Sales
483104,Dante,Daescu,Development
483136,Marjo,Perko,Sales
483140,Sigeru,Sridhar,Development
483144,Janalee,Morton,Sales
483158,Sumant,Weisert,Sales
483162,Mandell,Herath,Development
483183,Oscar,Ciolek,Development
483208,Aran,Garnick,Sales
483240,Urs,Ruemmler,Sales
483253,Tse,Schwartzbauer,Development
482828,Quingbo,Kavvadias,Development
483285,Zhenhua,Baezner,Development
483300,Giordano,Matzen,Development
482829,Arup,Melski,Sales
483319,Hirochika,Koprowski,Development
483323,Jayesh,Parfitt,Development
482846,Samphel,Quittner,Development
483342,Jiakeng,Baik,Development
483347,Maik,Guenter,Development
482856,Sashi,Salvesen,Development
483350,Ramya,Wiegley,Sales
483353,Mizuhito,Litvinov,Sales
483354,Ekawit,Speel,Sales
483384,Arne,Varman,Sales
483429,Marco,Vural,Development
483539,Gurbir,Hiroyama,Development
483438,Otmar,Hofstetter,Sales
483572,Bedrich,Stroustrup,Sales
483448,Fun,Peternell,Development
483582,Kazuhito,Callaway,Development
483586,Nahla,Pardalos,Development
483466,Leszek,Fujisaki,Development
483472,Gita,Pesch,Sales
483604,Subhash,Wendorf,Sales
483605,Theron,Collette,Development
483499,Murthy,Vieri,Development
483635,Marsja,Backhouse,Development
483650,Augustine,Peac,Development
483651,Sanjoy,Slobodova,Development
483509,Poorav,Seiwald,Development
483656,Mana,Serot,Sales
483519,Duangkaew,Papsdorf,Development
483660,Chinho,Kaiserswerth,Development
483667,Adhemar,Baik,Development
483677,Mario,Impagliazzo,Development
